UserID,ItemID,overall,value,service,rooms,location,cleanliness,checkin,business
119,752,2,2,2,1,3,2,0,0
119,1098,4,3,0,3,3,2,5,0
119,1162,3,2,3,3,2,4,2,0
119,1244,1,2,1,1,3,2,0,0
119,1336,5,5,5,5,5,5,0,0
119,1357,2,1,0,0,0,0,0,0
120,12,5,4,4,5,5,5,4,0
120,110,3,2,0,2,5,2,1,0
120,139,4,3,4,4,3,5,4,4
120,217,1,1,1,1,1,1,1,0
120,951,4,4,5,5,5,4,4,3
120,1093,4,3,3,3,5,3,3,4
120,1198,3,3,3,2,4,4,3,4
120,1422,5,5,5,5,5,5,5,3
121,12,5,5,5,5,5,5,5,3
121,618,3,3,2,3,3,5,2,5
121,1484,4,3,3,3,2,5,4,4
122,12,2,2,1,2,5,4,3,1
122,488,5,5,5,5,5,5,0,0
122,1144,3,3,1,3,5,4,0,0
123,12,4,3,3,3,0,4,0,0
123,400,4,4,0,0,0,0,0,0
123,652,3,3,4,3,4,4,3,4
123,821,5,2,2,2,0,2,0,0
124,14,5,4,5,5,5,5,5,5
124,290,5,4,4,5,5,5,4,5
124,386,5,4,2,4,4,4,3,0
124,644,3,5,5,2,5,5,0,0
124,1206,4,4,4,4,5,3,5,5
124,1488,5,5,5,5,5,5,5,5
125,13,4,4,5,4,4,5,0,0
125,229,4,5,4,4,4,4,5,0
125,255,4,4,4,4,5,5,0,0
125,652,5,5,5,5,5,5,5,0
125,660,4,4,4,4,5,5,5,5
125,1387,4,4,5,5,4,5,0,0
125,1434,4,3,4,4,4,4,5,0
125,1464,4,4,3,3,4,5,4,5
125,1491,5,5,5,5,4,5,0,0
125,1492,3,2,4,3,5,4,0,0
125,1493,4,3,4,4,5,5,4,0
126,13,4,3,4,4,4,5,5,1
126,494,4,5,5,5,4,5,0,0
126,684,5,3,5,5,5,5,5,5
126,685,4,3,4,4,4,4,3,1
126,960,5,3,5,5,4,5,5,3
126,996,3,4,3,4,4,4,3,0
126,1099,3,3,3,3,4,3,4,3
126,1104,4,3,4,4,4,5,5,5
126,1278,5,5,5,5,4,5,0,0
126,1321,4,4,5,5,3,5,5,5
126,1495,5,5,5,5,5,5,0,0
127,13,5,5,5,4,5,5,4,4
127,264,4,3,4,4,0,4,0,0
127,268,5,4,5,4,4,5,0,0
127,279,4,4,4,4,0,4,0,0
127,297,5,5,5,5,0,5,0,0
127,969,1,1,1,2,2,3,0,0
127,1360,4,4,4,4,5,4,4,3
127,1502,5,5,5,5,0,5,0,0
128,13,4,4,4,5,4,5,5,0
128,233,5,4,5,5,5,5,5,0
128,334,5,4,5,4,5,5,0,0
128,460,4,4,4,3,4,4,4,0
128,899,5,4,5,4,4,5,5,0
128,1002,5,5,5,5,5,5,5,0
128,1366,4,4,5,3,5,4,4,4
128,1505,4,4,4,4,5,4,4,0
129,14,5,5,5,5,5,5,0,0
129,627,4,4,5,4,4,5,0,0
129,647,5,5,5,5,5,5,0,0
129,727,5,5,5,5,5,5,0,0
129,1398,5,5,5,5,5,5,0,0
129,1510,4,4,5,4,5,5,0,0
130,14,4,4,4,4,4,4,0,0
130,236,4,5,4,4,5,5,5,3
130,439,2,1,2,1,4,1,2,0
130,644,4,4,3,4,4,5,3,5
130,752,5,4,5,5,5,5,4,5
130,1500,4,3,4,5,5,5,0,0
131,14,5,5,5,4,4,4,5,4
131,220,5,5,5,5,5,5,5,5
131,443,5,5,4,4,5,4,4,4
132,13,5,5,5,5,5,5,0,0
132,14,5,4,5,5,5,5,5,5
132,386,5,4,2,4,4,4,3,0
132,644,3,5,5,2,5,5,0,0
132,725,5,5,5,5,5,5,0,0
132,1134,5,5,5,5,5,5,5,4
132,1206,4,4,4,4,5,3,5,5
132,1239,4,4,5,4,2,4,5,4
133,141,5,5,4,4,0,5,0,0
133,195,4,0,5,3,5,3,4,0
133,822,5,5,5,5,5,5,5,3
133,1068,5,5,5,5,0,5,0,0
134,1017,4,4,4,5,5,5,4,0
134,1246,5,5,4,4,5,5,4,0
134,1461,5,5,5,5,4,5,5,4
135,223,4,3,4,5,4,5,4,4
135,449,3,1,4,2,5,4,0,0
135,1338,4,3,4,4,4,4,4,4
135,1366,3,4,0,4,4,3,4,3
136,440,3,4,3,3,5,3,5,0
136,518,3,2,3,3,3,3,4,0
136,714,4,0,3,3,3,3,4,4
136,1025,3,3,2,4,4,4,4,0
136,1094,5,4,5,5,5,5,0,0
137,0,4,5,3,4,4,5,5,2
137,15,4,4,2,3,5,5,0,0
137,113,3,3,2,2,4,5,3,1
137,169,5,5,5,4,5,4,5,0
137,192,4,4,3,4,5,5,0,0
137,290,2,2,2,3,3,4,2,0
137,377,2,2,2,2,4,5,2,3
137,590,4,3,4,4,2,5,0,0
137,591,5,5,5,5,5,5,0,0
137,594,4,3,2,3,5,4,4,0
137,1404,1,1,1,1,2,2,2,0
138,15,4,4,4,4,5,5,0,0
138,123,4,4,5,4,5,5,0,0
138,1094,5,4,5,5,5,5,4,3
139,15,3,3,3,4,5,4,0,0
139,260,5,5,5,5,5,5,0,0
139,424,5,4,5,4,5,5,5,0
139,984,3,3,3,3,5,3,3,2
139,1148,5,4,5,4,4,5,0,0
139,1333,5,5,5,5,5,5,0,0
139,1454,3,3,3,4,5,4,0,0
139,1469,5,5,5,5,5,5,5,5
139,1553,4,4,4,4,5,5,0,0
140,15,5,3,4,5,5,5,0,0
140,208,4,3,3,4,5,4,4,2
140,759,4,5,5,4,5,4,5,2
140,892,4,4,5,4,3,5,5,5
140,1010,4,4,5,5,4,5,0,0
140,1084,4,3,3,4,4,5,0,0
140,1534,4,4,4,3,5,4,0,0
140,1554,4,3,4,4,5,4,0,0
141,838,4,4,3,4,3,4,3,4
141,967,5,3,5,4,4,4,5,0
141,1055,5,5,3,4,0,5,0,0
141,1097,1,1,2,2,3,4,3,0
141,1102,5,3,4,5,0,5,0,0
141,1137,4,3,3,4,4,4,3,0
141,1219,5,4,3,4,4,4,4,4
141,1228,3,3,3,2,3,2,3,0
141,1268,5,5,5,5,5,5,4,4
141,1368,5,5,4,4,5,4,5,0
141,1439,5,5,5,4,0,5,0,0
142,15,5,4,5,5,5,5,5,4
142,635,5,5,5,5,5,5,5,5
142,785,5,3,4,4,5,5,4,5
142,819,5,5,5,5,5,5,5,5
142,972,5,0,5,5,5,5,5,5
142,1132,5,5,5,5,4,5,5,5
143,15,5,3,5,5,5,5,5,3
143,690,5,5,5,5,5,5,5,5
143,1098,5,3,5,5,4,5,5,5
143,1401,4,5,3,3,4,5,0,0
143,1501,5,0,5,5,2,5,5,5
144,15,4,4,3,4,5,5,3,4
144,270,5,4,5,5,5,5,5,3
144,602,4,4,5,5,5,4,5,5
144,1140,5,5,5,4,5,5,5,4
144,1261,2,2,3,2,5,2,0,0
144,1501,3,3,4,3,4,2,3,4
144,1558,4,3,5,3,5,4,0,0
144,1559,4,4,4,4,4,5,3,2
145,681,4,5,4,5,4,5,0,5
145,777,5,4,5,5,5,5,5,0
145,982,5,5,5,5,5,5,5,0
145,993,5,4,4,5,5,4,3,0
145,1525,4,5,5,5,5,5,0,0
145,1561,4,4,5,4,3,4,4,3
146,15,3,3,2,3,4,3,2,0
146,169,2,2,2,4,3,4,2,4
146,201,5,5,5,5,4,5,5,4
146,324,4,3,3,4,2,5,3,5
146,1067,4,4,5,4,0,5,0,0
146,1335,5,3,3,4,5,4,3,0
147,15,4,3,5,5,5,5,4,5
147,115,5,4,0,5,5,5,4,0
147,139,3,4,3,5,5,3,0,0
147,313,4,3,4,3,5,3,0,0
147,1214,2,2,2,2,4,2,0,0
147,1291,4,4,4,4,4,5,0,0
148,15,5,5,5,5,5,5,5,5
148,177,2,1,1,2,4,3,2,1
148,1099,4,4,4,4,4,4,4,4
148,1237,5,5,5,5,5,5,5,5
148,1263,5,5,5,5,4,5,0,0
148,1546,3,4,3,3,3,4,5,4
149,250,3,2,0,2,2,5,5,0
149,255,3,3,3,3,4,4,0,0
149,482,1,2,0,1,3,3,3,0
149,988,3,4,5,3,4,3,0,0
149,1170,5,5,5,4,4,4,5,0
150,642,3,3,4,3,5,3,0,0
150,658,5,5,5,5,5,5,0,0
150,851,5,5,5,5,5,5,0,0
150,896,4,5,4,3,5,4,0,0
150,1018,3,3,4,4,4,4,0,0
150,1289,4,4,4,4,5,4,0,0
151,3,4,4,4,5,5,5,0,0
151,5,5,5,4,4,5,5,4,5
151,7,4,4,5,0,3,0,5,3
151,16,5,4,4,5,5,5,4,4
151,28,2,2,5,3,4,5,5,5
151,1037,5,3,4,4,5,4,4,2
152,16,4,3,0,5,3,4,3,4
152,291,5,4,5,5,5,5,5,5
152,369,4,4,3,3,4,4,4,0
152,610,2,3,3,2,4,3,3,0
152,626,4,4,4,4,3,4,4,4
152,845,4,4,3,4,4,4,3,3
153,569,2,3,4,5,0,5,0,0
153,802,1,5,5,4,0,5,0,0
153,1087,4,3,5,4,0,5,0,0
153,1261,5,4,5,5,0,5,0,0
153,1440,5,5,5,0,5,5,5,0
154,16,5,0,4,5,0,5,0,0
154,547,5,5,4,4,4,4,5,0
154,653,3,3,4,4,4,4,5,4
154,964,3,2,4,4,5,4,0,2
154,1398,5,4,5,5,4,5,0,0
155,618,5,4,4,4,0,4,0,0
155,822,5,4,4,4,0,4,0,0
155,1139,5,3,5,4,4,4,5,3
155,1316,4,3,3,3,0,3,0,0
155,1329,5,4,4,4,0,5,0,0
155,1521,5,5,5,5,4,5,0,0
156,16,5,5,4,5,5,4,0,0
156,838,4,5,5,2,5,5,0,0
156,1304,5,4,5,3,5,5,0,0
156,1398,4,5,5,2,5,4,0,0
157,17,5,5,5,5,5,5,0,0
157,344,4,4,5,4,5,5,0,0
157,432,5,5,5,5,5,5,0,0
157,1363,5,5,5,5,5,5,0,0
158,585,5,5,5,5,3,5,3,4
158,798,4,4,4,4,4,4,4,3
158,1524,4,2,1,4,5,5,2,2
159,17,5,5,5,4,4,5,5,5
159,1048,5,4,5,5,5,5,5,0
159,1137,1,1,1,1,3,1,1,1
159,1199,5,4,5,5,5,5,5,5
159,1537,4,4,5,4,4,5,5,0
160,17,4,4,4,4,4,5,4,5
160,189,4,4,5,4,3,4,5,5
160,260,5,5,5,5,3,5,5,5
160,282,2,2,2,2,4,2,4,3
160,370,4,4,3,4,3,4,3,5
160,514,4,3,4,4,4,4,4,3
160,665,3,3,2,3,3,3,2,1
160,1374,5,4,4,4,4,4,4,5
160,1388,3,3,2,3,3,3,3,2
160,1501,4,5,5,4,5,5,5,4
160,1558,4,4,4,4,4,4,4,3
161,17,5,5,5,5,5,5,5,5
161,464,3,4,3,3,5,5,0,0
161,613,5,5,5,5,4,5,4,3
161,831,3,2,2,3,5,5,0,0
162,17,2,2,2,4,4,5,2,0
162,311,3,3,3,3,5,4,0,0
162,381,4,4,5,5,5,5,0,0
162,420,5,3,3,4,5,3,0,0
162,448,4,4,4,4,4,4,4,4
162,468,3,3,3,2,5,3,0,0
162,603,4,4,4,3,0,4,0,0
162,608,4,5,5,4,0,5,0,0
162,734,5,5,5,5,5,5,5,0
162,1180,5,5,5,5,4,5,4,0
162,1516,2,3,3,3,5,1,0,0
163,134,4,4,5,5,5,5,0,0
163,372,4,3,3,4,3,5,0,0
163,792,3,3,2,3,4,3,0,0
163,831,4,5,5,5,5,5,0,0
163,1043,5,5,5,5,5,5,0,0
163,1515,4,4,5,5,5,5,0,0
163,1577,3,3,3,3,4,3,0,0
164,357,4,3,3,4,5,4,0,0
164,657,5,5,4,5,5,5,0,0
164,670,4,4,4,4,5,4,0,0
164,1420,4,3,4,4,5,4,0,0
165,335,3,3,4,4,2,4,4,4
165,604,4,4,3,4,4,4,3,3
165,846,3,3,3,3,3,3,0,0
165,1113,3,3,3,3,3,3,0,0
165,1308,2,3,1,1,3,2,0,0
166,1375,4,5,4,4,4,4,0,0
166,1592,4,4,4,3,5,3,0,0
167,19,3,3,4,3,5,5,3,0
167,573,2,3,5,2,3,4,5,2
167,610,5,5,5,5,5,5,5,4
167,741,4,4,5,3,5,5,0,0
167,884,5,5,5,5,5,0,5,4
168,350,5,5,5,4,0,5,0,0
168,580,5,5,5,5,0,5,0,0
168,829,5,5,4,5,5,4,4,0
168,1041,5,5,5,5,5,5,0,0
168,1564,5,5,5,5,5,5,5,0
169,18,4,3,4,4,5,4,5,4
169,599,3,5,3,3,3,3,3,4
169,618,5,5,5,4,4,5,5,5
170,18,3,3,5,3,5,4,5,4
170,158,5,5,5,5,5,5,0,0
170,196,1,4,4,4,5,3,4,4
170,217,2,2,5,3,5,5,4,3
170,480,2,3,0,2,4,3,5,3
170,1116,4,5,5,5,5,5,5,3
170,1450,3,3,3,4,5,5,0,0
171,18,2,2,4,2,4,2,4,3
171,433,5,4,5,5,0,5,0,0
171,714,1,1,2,3,3,2,4,2
171,894,4,1,4,3,4,3,4,3
171,912,4,2,3,4,0,4,0,0
171,1301,2,2,3,2,3,3,3,0
171,1536,3,2,3,2,0,4,0,0
171,1603,2,2,4,1,4,2,3,2
172,18,4,4,0,0,0,0,0,0
172,232,4,3,4,4,4,5,4,0
172,1043,3,3,0,0,0,0,0,0
172,1206,4,4,4,4,4,4,4,4
172,1339,4,4,0,0,0,0,0,0
173,398,5,5,5,5,5,5,0,0
173,835,5,5,5,5,5,5,0,0
173,1154,5,5,4,5,2,5,0,0
173,1195,4,4,4,4,5,4,0,0
174,62,4,3,0,4,5,4,4,0
174,94,3,4,0,3,4,3,3,0
174,134,5,5,5,5,5,5,5,0
174,172,4,3,4,4,0,4,0,0
174,353,5,5,5,5,0,5,0,0
174,707,4,3,3,4,4,2,4,0
174,904,4,3,3,5,5,5,5,0
174,1098,4,3,4,5,3,5,0,0
174,1122,4,4,0,3,4,4,3,5
174,1252,5,0,5,5,5,5,5,5
174,1320,4,3,3,5,0,5,0,0
175,222,5,5,4,4,0,5,0,0
175,582,5,4,5,5,5,5,5,4
175,604,3,2,3,4,4,5,4,0
175,675,5,3,5,5,5,5,4,5
175,1306,4,4,4,4,5,4,5,0
175,1589,5,4,5,5,4,5,0,0
176,7,5,5,5,5,5,5,5,5
176,346,4,4,3,3,4,3,4,0
177,19,3,3,3,3,2,4,0,0
177,470,3,3,4,3,4,4,0,0
177,620,4,4,4,4,5,4,0,0
177,644,4,4,4,4,5,5,5,0
177,688,2,1,1,1,3,3,0,0
177,780,5,5,5,4,4,4,0,0
178,19,5,5,4,5,5,5,0,0
178,25,2,2,2,2,4,2,0,0
178,30,3,3,3,3,2,4,0,0
178,33,5,4,4,5,4,5,0,0
178,37,5,5,4,5,4,5,0,0
178,627,4,4,1,3,4,2,0,0
178,698,4,4,4,4,5,5,4,4
178,854,4,5,5,5,3,5,0,0
178,856,4,4,4,3,5,3,0,0
178,857,4,4,5,3,4,4,0,0
178,862,4,3,4,3,5,4,0,0
178,863,4,4,4,4,5,4,0,0
178,864,4,4,3,3,3,4,0,0
178,865,4,4,3,3,4,4,0,0
178,867,5,5,5,5,5,5,0,0
178,868,4,5,4,3,4,5,0,0
178,870,4,4,4,4,5,4,0,0
178,871,4,4,3,3,5,4,0,0
179,573,2,3,5,2,3,4,5,2
179,610,5,5,5,5,5,5,5,4
179,741,4,4,5,3,5,5,0,0
179,884,5,5,5,5,5,0,5,4
180,308,5,5,5,4,5,5,0,0
180,913,5,4,5,5,5,5,0,0
181,302,5,5,5,3,5,5,5,5
181,595,4,4,5,4,4,5,0,0
181,927,5,5,5,5,5,5,0,0
182,20,4,4,3,2,4,4,3,1
182,597,4,5,0,5,4,4,4,5
182,950,4,4,4,4,4,4,4,0
182,953,4,5,4,4,5,5,5,0
182,956,5,4,5,5,0,5,0,0
183,20,5,5,5,5,4,5,5,5
183,665,4,5,3,3,4,3,3,3
183,737,5,5,5,5,5,5,5,5
183,960,1,1,1,1,3,1,1,1
183,964,1,1,1,1,3,1,1,2
184,19,5,5,4,5,5,5,0,0
184,20,4,4,4,4,3,5,0,0
184,25,2,2,2,2,4,2,0,0
184,37,5,5,4,5,4,5,0,0
184,627,4,4,1,3,4,2,0,0
184,855,5,5,3,5,5,4,0,0
184,856,4,4,4,3,5,3,0,0
184,857,4,4,5,3,4,4,0,0
184,860,5,5,4,5,4,5,0,0
184,861,5,3,5,4,3,5,0,0
184,863,4,4,4,4,5,4,0,0
184,864,4,4,3,3,3,4,0,0
184,865,4,4,3,3,4,4,0,0
184,866,4,3,4,4,4,4,0,0
184,868,4,5,4,3,4,5,0,0
184,869,4,5,5,5,4,5,0,0
185,21,3,3,4,3,5,4,0,0
185,214,3,3,3,2,3,3,1,0
185,630,5,5,5,5,5,5,5,5
185,725,5,5,5,5,5,5,0,0
185,793,5,5,5,5,5,5,5,5
185,988,1,1,1,1,3,3,2,2
185,991,5,5,5,5,5,5,5,0
185,993,5,5,5,5,5,5,5,0
185,995,5,0,5,5,5,5,5,5
186,172,4,3,4,4,5,5,2,0
186,545,4,4,3,3,5,3,4,0
186,783,3,3,4,3,4,3,3,0
186,996,4,3,3,3,4,3,4,0
187,21,5,5,5,5,5,5,3,5
187,324,4,4,4,5,5,5,0,0
187,775,5,4,5,5,5,5,5,5
187,785,4,4,5,5,4,5,5,4
187,842,5,4,5,5,5,5,5,5
187,1007,4,2,4,3,4,4,5,4
187,1013,4,4,4,4,4,4,4,4
188,460,5,5,4,5,5,5,3,3
188,480,4,5,4,3,5,4,5,0
188,606,3,3,2,4,4,5,2,5
188,1035,4,4,4,4,3,5,4,4
188,1036,5,4,4,5,2,5,4,5
189,21,4,4,5,5,5,5,5,5
189,852,5,4,4,5,5,5,4,5
189,1054,3,3,4,3,5,5,0,0
189,1055,4,5,4,4,4,5,5,4
190,231,4,3,4,4,5,5,0,0
190,300,4,4,5,4,5,5,4,3
190,445,4,4,4,5,4,5,4,3
191,22,4,4,2,5,3,4,4,3
191,28,5,5,5,5,5,5,5,0
191,296,5,5,5,4,3,4,5,3
191,565,4,4,5,4,4,4,0,0
191,1100,5,5,5,4,4,4,5,3
192,22,1,1,1,2,2,1,3,2
192,293,4,3,5,5,3,5,0,0
192,432,5,3,5,5,5,5,0,0
192,565,3,5,5,3,3,5,4,1
192,812,2,2,2,2,3,2,0,0
192,1037,5,5,5,5,5,5,0,0
192,1105,1,2,1,1,3,2,0,0
192,1106,3,3,1,3,3,3,0,0
193,257,4,3,5,4,0,5,0,0
193,426,5,4,5,4,5,4,3,0
193,544,5,3,5,5,5,5,5,4
193,606,4,3,5,5,5,5,3,5
193,739,3,4,5,4,5,4,5,0
193,1020,5,3,5,5,3,5,5,0
194,202,4,3,4,4,4,4,0,0
194,567,4,4,5,4,4,5,5,5
194,576,5,4,5,5,5,5,5,5
194,606,4,4,5,4,5,4,0,0
194,1026,5,4,5,5,3,5,5,5
194,1055,3,3,4,4,3,4,4,0
194,1143,4,4,4,3,4,4,5,3
195,23,5,4,5,5,5,5,0,0
195,711,5,4,4,5,5,5,0,0
195,1079,5,5,4,4,4,4,4,0
195,1153,4,5,5,4,5,5,0,0
196,23,5,3,5,5,5,5,0,0
196,331,4,5,4,3,5,3,0,0
196,348,5,3,5,4,5,5,0,0
196,766,4,4,5,5,5,5,4,5
196,1157,3,3,3,4,5,4,5,0
197,23,3,3,0,3,5,4,5,3
197,315,5,4,5,4,5,5,5,5
197,548,5,5,5,5,5,5,5,5
197,875,5,5,5,5,5,5,5,5
197,1124,4,5,4,4,3,5,5,5
198,23,3,3,3,2,4,3,2,3
198,553,4,4,4,5,4,4,0,0
198,731,5,4,5,5,5,5,0,0
198,846,3,2,3,3,3,3,2,3
198,1171,3,3,4,3,2,3,0,0
198,1172,4,4,4,4,4,4,3,4
199,196,5,5,4,5,5,5,0,0
199,233,4,4,2,5,4,5,5,4
199,399,4,4,4,5,4,5,4,5
199,445,4,3,5,4,4,4,4,4
199,631,4,4,4,4,4,3,3,0
199,668,4,3,3,4,4,4,4,3
199,672,4,4,5,4,5,5,4,5
199,796,4,5,5,4,5,5,4,4
199,1099,4,3,4,3,5,4,4,0
200,239,4,5,5,5,0,5,0,0
200,914,3,2,2,4,4,4,4,3
200,946,3,3,3,3,0,3,0,0
201,731,4,4,4,4,5,5,5,5
201,745,5,5,5,5,5,5,5,4
201,835,5,5,5,5,5,5,5,5
201,837,4,4,3,4,5,5,2,4
201,1015,5,5,5,5,5,5,5,5
201,1185,5,5,5,5,5,5,5,3
201,1188,5,4,5,5,5,5,5,5
201,1189,4,3,2,5,5,5,2,5
202,233,4,4,3,4,4,4,2,4
202,649,5,5,5,5,5,5,5,5
202,700,5,3,5,5,4,5,0,0
202,712,5,5,4,5,4,5,4,0
202,790,5,5,5,5,5,5,5,5
202,1054,5,5,5,4,5,5,5,5
203,15,4,5,5,5,4,5,1,5
203,973,5,5,5,5,5,5,5,5
203,986,3,3,0,3,5,4,5,0
203,1080,5,5,4,5,5,5,0,0
203,1197,5,5,5,5,5,5,4,5
204,23,4,4,5,5,4,5,5,5
204,304,5,4,5,5,5,5,0,0
204,463,2,2,3,2,4,2,2,0
204,1204,5,4,5,5,2,5,5,5
205,23,5,5,4,3,3,4,5,5
205,971,4,5,4,4,5,4,0,0
205,986,3,3,3,3,4,4,4,2
205,1184,3,3,2,4,5,5,0,0
205,1207,4,4,4,5,3,5,0,0
206,23,5,4,5,4,3,5,4,5
206,61,5,5,5,4,4,5,5,3
206,89,5,4,4,5,5,4,5,1
206,96,4,4,4,4,5,5,4,3
206,1209,5,4,4,5,4,5,5,5
207,894,3,3,3,3,3,3,3,3
207,899,4,4,3,5,5,4,3,1
207,1068,2,2,1,5,3,5,2,2
207,1110,3,3,2,2,5,3,4,3
207,1214,4,3,4,2,4,4,3,1
208,47,4,5,0,4,4,4,5,0
208,62,4,3,4,5,5,5,4,0
208,592,5,0,5,4,5,5,5,0
208,1090,5,5,5,5,3,5,0,0
208,1220,4,3,0,0,0,0,0,0
209,24,4,4,4,3,4,4,4,0
209,111,5,5,5,5,5,5,5,5
209,116,4,4,5,4,5,5,5,5
209,784,4,3,4,4,4,4,0,0
210,24,3,3,2,4,4,4,3,1
210,521,4,3,5,3,5,3,0,0
210,630,5,3,5,5,5,5,5,0
210,847,5,5,5,5,5,5,5,0
210,891,4,4,4,4,5,4,4,5
210,1206,5,5,5,5,5,5,5,5
210,1228,2,1,2,2,2,2,4,0
211,24,4,5,5,4,5,4,5,0
211,551,5,4,5,5,3,5,0,0
211,567,5,4,5,5,4,5,5,0
211,975,4,5,5,3,5,5,0,0
211,1233,3,5,5,3,5,4,0,0
212,24,5,5,5,5,5,5,5,5
212,170,5,5,5,5,5,5,0,0
212,406,5,5,5,5,5,5,0,0
212,562,5,5,5,5,5,5,0,0
212,594,5,5,5,5,5,5,5,5
212,631,5,4,5,4,5,4,4,5
212,825,5,5,5,5,5,5,0,0
212,878,5,5,5,5,5,5,0,0
212,1109,5,5,5,5,5,5,0,0
212,1218,3,3,3,2,4,4,0,0
212,1228,3,3,3,3,3,4,0,0
212,1251,4,5,5,5,4,5,0,0
212,1258,5,5,5,5,5,5,0,0
212,1260,5,5,5,5,5,5,5,5
213,24,3,3,3,3,4,4,3,4
213,377,5,3,5,5,5,5,0,0
213,684,4,3,2,3,5,5,0,0
213,1237,4,3,5,4,5,5,0,0
214,24,4,4,3,4,5,4,3,2
214,759,5,4,4,4,4,4,4,4
214,1268,4,5,5,5,5,5,5,0
215,25,4,5,3,3,4,3,5,3
215,306,5,5,4,4,5,3,3,3
215,647,5,4,4,4,4,3,4,3
215,650,3,3,3,4,4,3,2,2
215,840,3,2,3,4,5,3,4,3
216,354,3,3,2,2,4,5,0,0
216,480,3,4,3,2,4,4,0,0
216,495,4,3,4,5,5,5,0,0
216,510,5,5,5,3,5,4,0,0
216,535,4,4,3,5,4,5,0,0
216,628,5,5,5,5,4,5,0,0
216,687,5,4,5,5,5,5,0,0
216,711,5,4,4,5,5,5,0,0
216,770,5,5,4,5,4,5,0,0
216,986,3,2,3,3,4,1,0,0
216,1280,4,5,3,3,5,4,0,0
216,1283,3,3,3,3,5,4,0,0
217,153,4,3,5,5,5,5,5,5
217,224,5,5,3,5,5,5,0,0
217,232,5,5,5,5,5,5,0,0
217,568,2,2,4,2,2,2,3,0
218,26,3,3,3,3,2,4,3,0
218,608,3,3,3,4,4,3,3,0
218,852,4,4,3,5,3,4,3,0
218,952,4,4,4,5,5,5,0,0
218,1287,4,4,4,4,4,4,0,0
218,1288,4,4,3,5,2,5,3,0
219,144,4,4,3,4,4,5,0,0
219,172,4,3,3,4,3,5,0,0
219,438,3,3,4,3,5,4,4,3
219,587,1,2,1,2,3,4,0,0
219,652,3,2,4,4,4,4,5,4
219,655,4,5,4,5,5,5,4,0
219,950,4,3,4,4,4,4,4,4
219,951,4,5,5,5,5,5,0,0
219,1075,3,1,0,1,3,1,2,1
219,1183,3,3,4,3,4,4,4,3
219,1269,1,2,1,2,3,1,0,0
219,1303,4,4,5,4,5,4,5,4
220,27,5,3,3,5,5,5,3,0
220,116,5,5,5,4,5,5,0,0
220,188,3,3,4,3,5,4,0,0
220,539,4,4,4,4,5,4,0,0
220,1159,4,3,5,5,4,5,0,0
221,27,4,5,2,5,5,5,3,0
221,266,5,4,5,5,4,5,0,0
221,286,3,3,2,4,4,4,3,0
221,1312,4,4,0,4,5,4,3,0
222,27,4,4,5,4,5,5,0,0
222,306,5,4,4,5,5,5,0,0
222,666,3,1,4,3,5,4,0,0
222,667,3,2,2,4,4,4,0,0
223,27,5,5,5,5,5,5,5,5
223,220,4,5,5,5,4,5,5,5
223,607,5,5,5,5,5,5,5,5
223,752,5,5,5,5,5,5,5,4
223,1228,4,3,4,5,5,2,5,5
224,521,5,4,4,4,0,5,0,0
224,598,5,4,5,5,5,5,5,0
224,660,4,4,4,3,5,4,0,0
224,1178,5,3,4,4,5,5,0,0
225,556,3,3,4,2,4,4,0,0
225,1005,3,3,3,3,3,3,4,3
225,1207,5,4,5,5,5,5,0,0
226,28,1,1,1,1,3,2,0,0
226,137,5,4,5,5,5,5,0,0
226,200,3,1,1,2,4,2,0,0
226,823,2,2,1,4,5,0,2,1
227,28,3,3,3,3,4,4,0,0
227,197,2,1,2,2,3,2,2,0
227,710,5,5,5,3,5,5,5,4
227,1100,4,4,3,3,3,3,0,0
227,1132,5,5,5,5,2,5,2,0
227,1350,4,5,3,3,4,4,0,0
228,28,4,4,5,5,3,5,0,0
228,151,4,4,5,4,4,5,0,0
228,933,4,4,5,3,5,5,0,0
228,1351,3,3,4,3,4,3,3,4
228,1352,3,4,4,3,5,3,4,0
229,28,5,5,5,5,5,5,5,0
229,413,4,0,5,5,3,5,5,5
229,667,4,0,3,2,5,2,5,0
229,1350,5,5,5,5,3,5,5,0
229,1353,5,5,5,5,5,5,4,0
230,878,5,3,5,5,5,5,0,0
231,22,4,5,5,5,5,5,5,5
231,499,3,2,5,2,5,4,0,0
231,725,5,5,5,5,5,5,5,0
232,28,5,5,5,5,5,5,5,3
232,1028,5,5,5,5,0,5,0,0
232,1157,5,4,5,5,5,5,5,3
232,1361,2,3,4,2,3,2,4,2
233,565,4,4,5,4,4,4,0,0
233,1100,5,5,5,4,4,4,5,3
234,28,3,3,5,2,4,5,2,2
234,368,5,5,5,5,5,5,5,5
234,631,5,5,5,5,5,5,5,5
234,725,5,5,5,5,5,5,0,0
234,1005,5,5,5,5,5,5,5,5
235,28,3,0,3,3,3,3,2,3
235,264,3,5,5,4,5,5,5,5
235,277,3,4,3,3,3,3,3,3
235,842,5,4,4,5,5,5,5,5
235,1120,5,5,5,5,5,5,5,5
235,1379,3,2,1,3,3,5,0,0
236,28,3,2,4,2,0,3,0,0
236,120,5,5,4,4,5,5,4,5
236,125,4,0,5,3,3,5,1,5
236,847,2,3,2,2,0,2,3,3
236,1383,4,0,3,3,5,4,3,4
237,28,4,4,3,5,0,5,0,0
